KDSA	LONG_KDSA	LAT_KDSA	Bogennummer
106/061	 9.3333	47.0833	42970
106/063	 9.5000	47.0833	42976
106/067	 9.8333	47.0833	42978
106/071	10.1667	47.0833	42981
106/073	10.3333	47.0833	43131
106/075	10.5000	47.0833	43141
106/077	10.6667	47.0833	43147
106/079	10.8333	47.0833	43157
106/081	11.0000	47.0833	43158
106/085	11.3333	47.0833	43291
106/087	11.5000	47.0833	43299
106/093	12.0000	47.0833	46146
106/097	12.3333	47.0833	43374
106/099	12.5000	47.0833	43378
106/103	12.8333	47.0833	43379
106/111	13.5000	47.0833	43445
106/115	13.8333	47.0833	43448
106/121	14.3333	47.0833	43548
106/123	14.5000	47.0833	43550
106/125	14.6667	47.0833	43555
106/129	15.0000	47.0833	43565
106/131	15.1667	47.0833	43568
106/133	15.3333	47.0833	43793
106/135	15.5000	47.0833	43796
106/137	15.6667	47.0833	43802
106/139	15.8333	47.0833	43809
106/141	16.0000	47.0833	43811
106/143	16.1667	47.0833	43821
106/145	16.3333	47.0833	43888
107/033	 7.0000	47.0000	45678
107/035	 7.1667	47.0000	45683
107/037	 7.3333	47.0000	45730
107/039	 7.5000	47.0000	45740
107/041	 7.6667	47.0000	45752
107/043	 7.8333	47.0000	45775
107/045	 8.0000	47.0000	45784
107/047	 8.1667	47.0000	45786
107/049	 8.3333	47.0000	46014
107/051	 8.5000	47.0000	46018
107/053	 8.6667	47.0000	46022
107/057	 9.0000	47.0000	46031
107/059	 9.1667	47.0000	46033
107/063	 9.5000	47.0000	46061
107/065	 9.6667	47.0000	46064
107/071	10.1667	47.0000	46070
107/075	10.5000	47.0000	46379
107/081	11.0000	47.0000	46384
107/085	11.3333	47.0000	46151
107/087	11.5000	47.0000	46153
107/089	11.6667	47.0000	46154
107/091	11.8333	47.0000	46156
107/097	12.3333	47.0000	43897
107/099	12.5000	47.0000	43905
107/103	12.8333	47.0000	43908
107/105	13.0000	47.0000	43910
107/107	13.1667	47.0000	43912
107/111	13.5000	47.0000	44005
107/119	14.1667	47.0000	44013
107/121	14.3333	47.0000	40376
107/123	14.5000	47.0000	44183
107/125	14.6667	47.0000	44186
107/127	14.8333	47.0000	44189
107/129	15.0000	47.0000	44195
107/131	15.1667	47.0000	44203
107/133	15.3333	47.0000	44323
107/135	15.5000	47.0000	44331
107/137	15.6667	47.0000	44334
107/139	15.8333	47.0000	44338
107/141	16.0000	47.0000	44343
107/143	16.1667	47.0000	44360
108/033	 7.0000	46.9167	45694
108/035	 7.1667	46.9167	45698
108/037	 7.3333	46.9167	45794
108/039	 7.5000	46.9167	45795
108/041	 7.6667	46.9167	45828
108/043	 7.8333	46.9167	45829
108/047	 8.1667	46.9167	45838
108/049	 8.3333	46.9167	46036
108/063	 9.5000	46.9167	46078
108/065	 9.6667	46.9167	46082
108/067	 9.8333	46.9167	46083
108/075	10.5000	46.9167	46385
108/079	10.8333	46.9167	46386
108/081	11.0000	46.9167	46162
108/085	11.3333	46.9167	46171
108/087	11.5000	46.9167	46174
108/091	11.8333	46.9167	46354
108/099	12.5000	46.9167	43915
108/101	12.6667	46.9167	43917
108/103	12.8333	46.9167	43929
108/105	13.0000	46.9167	43935
108/109	13.3333	46.9167	44017
108/111	13.5000	46.9167	44021
108/113	13.6667	46.9167	44024
108/117	14.0000	46.9167	44026
108/119	14.1667	46.9167	44032
108/121	14.3333	46.9167	44208
108/123	14.5000	46.9167	44209
108/125	14.6667	46.9167	44212
108/127	14.8333	46.9167	44216
108/129	15.0000	46.9167	44223
108/131	15.1667	46.9167	44226
108/133	15.3333	46.9167	44364
108/135	15.5000	46.9167	44369
108/137	15.6667	46.9167	44375
108/139	15.8333	46.9167	44377
108/141	16.0000	46.9167	44379
109/035	 7.1667	46.8333	45714
109/037	 7.3333	46.8333	45847
109/039	 7.5000	46.8333	45865
109/041	 7.6667	46.8333	45873
109/043	 7.8333	46.8333	45888
109/045	 8.0000	46.8333	45892
109/049	 8.3333	46.8333	46042
109/053	 8.6667	46.8333	46046
109/061	 9.3333	46.8333	46084
109/063	 9.5000	46.8333	46086
109/065	 9.6667	46.8333	46093
109/067	 9.8333	46.8333	46094
109/075	10.5000	46.8333	46182
109/083	11.1667	46.8333	46189
109/087	11.5000	46.8333	46196
109/089	11.6667	46.8333	46197
109/091	11.8333	46.8333	46203
109/093	12.0000	46.8333	46211
109/095	12.1667	46.8333	46215
109/097	12.3333	46.8333	43941
109/099	12.5000	46.8333	43945
109/101	12.6667	46.8333	43951
109/103	12.8333	46.8333	43956
109/107	13.1667	46.8333	43964
109/109	13.3333	46.8333	44036
109/111	13.5000	46.8333	44040
109/113	13.6667	46.8333	44048
109/115	13.8333	46.8333	44054
109/117	14.0000	46.8333	44056
109/119	14.1667	46.8333	44061
109/121	14.3333	46.8333	44236
109/123	14.5000	46.8333	44240
109/125	14.6667	46.8333	44251
109/127	14.8333	46.8333	44254
109/129	15.0000	46.8333	44256
109/131	15.1667	46.8333	44260
109/133	15.3333	46.8333	44388
109/135	15.5000	46.8333	44398
109/137	15.6667	46.8333	44406
109/139	15.8333	46.8333	44410
110/035	 7.1667	46.7500	45719
110/039	 7.5000	46.7500	45908
110/041	 7.6667	46.7500	45916
110/043	 7.8333	46.7500	45927
110/045	 8.0000	46.7500	45938
110/047	 8.1667	46.7500	45948
110/049	 8.3333	46.7500	46049
110/057	 9.0000	46.7500	46050
110/061	 9.3333	46.7500	46098
110/065	 9.6667	46.7500	46102
110/075	10.5000	46.7500	46220
110/079	10.8333	46.7500	46228
110/081	11.0000	46.7500	46230
110/083	11.1667	46.7500	46232
110/087	11.5000	46.7500	46240
110/089	11.6667	46.7500	46244
110/091	11.8333	46.7500	46247
110/093	12.0000	46.7500	46250
110/095	12.1667	46.7500	46251
110/097	12.3333	46.7500	43968
110/099	12.5000	46.7500	43969
110/101	12.6667	46.7500	43974
110/105	13.0000	46.7500	43982
110/107	13.1667	46.7500	43985
110/111	13.5000	46.7500	44073
110/113	13.6667	46.7500	44078
110/115	13.8333	46.7500	44083
110/117	14.0000	46.7500	44091
110/119	14.1667	46.7500	44107
110/121	14.3333	46.7500	44265
110/125	14.6667	46.7500	44278
110/127	14.8333	46.7500	44282
110/129	15.0000	46.7500	44286
110/131	15.1667	46.7500	44292
110/133	15.3333	46.7500	44416
110/135	15.5000	46.7500	44420
110/137	15.6667	46.7500	44428
110/139	15.8333	46.7500	44432
111/035	 7.1667	46.6667	45721
111/037	 7.3333	46.6667	45954
111/039	 7.5000	46.6667	42027
111/041	 7.6667	46.6667	45976
111/043	 7.8333	46.6667	45988
111/045	 8.0000	46.6667	45991
111/059	 9.1667	46.6667	46051
111/073	10.3333	46.6667	46354
111/075	10.5000	46.6667	46258
111/077	10.6667	46.6667	46270
111/079	10.8333	46.6667	46271
111/081	11.0000	46.6667	46277
111/083	11.1667	46.6667	46285
111/087	11.5000	46.6667	46291
111/089	11.6667	46.6667	46297
111/105	13.0000	46.6667	43996
111/107	13.1667	46.6667	44000
111/109	13.3333	46.6667	44109
111/111	13.5000	46.6667	44114
111/113	13.6667	46.6667	44121
111/115	13.8333	46.6667	44130
111/117	14.0000	46.6667	44139
111/119	14.1667	46.6667	44149
111/121	14.3333	46.6667	44303
111/123	14.5000	46.6667	44308
111/125	14.6667	46.6667	44310
112/037	 7.3333	46.5833	45995
112/039	 7.5000	46.5833	46000
112/041	 7.6667	46.5833	46004
112/043	 7.8333	46.5833	46005
112/047	 8.1667	46.5833	46008
112/059	 9.1667	46.5833	46053
112/061	 9.3333	46.5833	46103
112/063	 9.5000	46.5833	46104
112/075	10.5000	46.5833	46299
112/081	11.0000	46.5833	46304
112/083	11.1667	46.5833	46309
112/085	11.3333	46.5833	46320
112/111	13.5000	46.5833	44153
112/115	13.8333	46.5833	44159
112/117	14.0000	46.5833	44162
112/119	14.1667	46.5833	44169
113/035	 7.1667	46.5000	46105
113/037	 7.3333	46.5000	46106
113/039	 7.5000	46.5000	46118
113/047	 8.1667	46.5000	46121
113/079	10.8333	46.5000	46300
113/081	11.0000	46.5000	46324
113/083	11.1667	46.5000	46328
113/085	11.3333	46.5000	46333
113/087	11.5000	46.5000	46337
113/121	14.3333	46.5000	44317
113/123	14.5000	46.5000	44320
114/035	 7.1667	46.4167	46124
114/045	 8.0000	46.4167	46126
114/083	11.1667	46.4167	46342
114/085	11.3333	46.4167	46344
115/041	 7.6667	46.3333	46131
115/043	 7.8333	46.3333	46135
115/045	 8.0000	46.3333	46137
115/083	11.1667	46.3333	46350
115/085	11.3333	46.3333	46352
116/043	 7.8333	46.2500	46139
116/045	 8.0000	46.2500	46140
116/083	11.1667	46.2500	46353
117/043	 7.8333	46.1667	46142
117/045	 8.0000	46.1667	46143
118/041	 7.6667	46.0833	46144
119/083	11.1667	46.0000	46365
120/085	11.3333	45.9167	46369
121/127	14.8333	45.8333	44435
122/127	14.8333	45.7500	44438
122/129	15.0000	45.7500	44443
123/081	11.0000	45.6667	46367
123/123	14.5000	45.6667	44444
123/125	14.6667	45.6667	44445
123/127	14.8333	45.6667	44450
123/129	15.0000	45.6667	44458
124/125	14.6667	45.5833	44461
124/127	14.8333	45.5833	44464
124/129	15.0000	45.5833	44467
